Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
33,39,0.022342793983681886,18680.39158836229,417,15407.042571272737,14991.014249660739,416.028321612
33,40,0.02335220326757488,42291.049177894754,988,34924.264763228544,33938.56696526055,985.6977979679999
33,41,0.013174090829144459,14175.15980319531,187,11562.130001396237,11375.565742064236,186.564259332
33,42,0.028405196783677904,8438.148423041332,240,7011.054870130669,6771.61410949067,239.44076063999998
33,43,0.0,1.2094509704405192,0,0.9705844037785167,0.9705844037785167,0.0
33,44,0.01626079189149866,13332.922386214017,217,10916.16456934875,10699.670214936748,216.494354412
33,45,0.021336534284367138,7224.530946148828,154,5951.327239028435,5797.686084284435,153.64115474400003
33,46,0.03561677601115266,7936.225374338144,283,6651.161426494361,6368.820862906362,282.340563588
33,47,0.0,1440.0500393745924,0,1155.6401565981105,1155.6401565981105,0.0
33,48,0.006098409415471937,7946.8810798957975,48,6425.260218744378,6377.372066616378,47.888152127999994
33,49,0.013208937477391165,18712.95168002379,247,15263.568172711095,15017.143723219095,246.42444949199998
33,50,0.024426312698334614,11117.160492861836,272,9192.887490913625,8921.521295521627,271.366195392
33,51,0.01116729915472697,36474.20872160145,407,29676.60412233716,29270.552499085163,406.051623252
33,52,0.013236124380001928,22403.739363483495,297,18275.308780487507,17979.000839195505,296.307941292
33,53,0.0,190.9856831659109,0,153.26601074064354,153.26601074064354,0.0
33,54,0.02849431716131846,8606.866119299277,245,7151.43917055767,6907.01006073767,244.42910981999998
33,55,0.029481661600870325,2460.393977665018,73,2047.2960651041772,1974.4661670761773,72.82989802800002
33,56,0.0,4841.337430063965,0,3885.1732876263322,3885.1732876263322,0.0
33,57,0.0,3788.918007516886,0,3040.6067010323013,3040.6067010323013,0.0
33,58,0.0,5503.077573499082,0,4416.2197527330145,4416.2197527330145,0.0
33,59,0.0,79.65223240783224,0,63.920916507285376,63.920916507285376,0.0
33,60,0.01220101280090744,15538.404302537661,190,12659.126721626475,12469.569452786476,189.55726883999998
34,0,0.0131978559858593,15460.652567397736,204,12610.698331880683,12407.173685336684,203.524646544
34,1,0.0366110135891631,24731.438586819528,905,20749.870667502673,19846.979465922675,902.89120158
34,2,0.012198264925786429,21738.354978210624,265,17709.412376554028,17445.029870014027,264.38250653999995
34,3,0.0203454154469528,38470.21457493735,783,31653.52267797523,30872.347196387225,781.175481588
34,4,0.02240299315788553,19035.605000622112,426,15701.080363135246,15276.073012999248,425.007350136
34,5,0.007116941680289621,18373.123754642333,131,14875.126561616473,14744.431813100473,130.694748516
34,6,0.01018013476653599,14061.494801796502,143,11427.016364989695,11284.349578441692,142.66678654800003
34,7,0.02035792268701006,23648.626079172136,481,19457.901619651642,18978.02242853564,479.879191116
34,8,0.0071336302594150035,18534.529948748932,132,15005.652702223018,14873.96028387102,131.692418352
34,9,0.015224269210059248,22095.285620761864,336,18066.683775557398,17731.4667106614,335.217064896
34,10,0.014262711978298813,16964.0316089802,242,13855.071466518613,13613.635366206612,241.436100312
34,11,0.03260717799070205,28083.927390459365,916,23451.217300619643,22537.351730843646,913.8655697759999
34,12,0.032476107841362206,38084.67416733383,1237,31797.068606417404,30562.951019285403,1234.1175871320002
34,13,0.03763788133751352,15093.267627394278,568,12679.023737831909,12112.34727098391,566.676466848
34,14,0.012163600121184472,24301.22071831863,296,19797.039897906703,19501.729626450702,295.31027145600007
34,15,0.01932648259070306,21497.487041479988,415,17665.766332727693,17251.733350787694,414.03298194
34,16,0.009175099189438221,20893.45903791449,192,16958.553486438377,16767.00087792638,191.55260851199998
34,17,0.03247211595211974,17756.706299884452,577,14825.412301029275,14249.756805657275,575.655495372
34,18,0.008147148786596605,16910.406787116433,138,13708.279884028938,13570.60144666094,137.67843736799998
34,19,0.029537219664868764,32403.212448587128,957,26958.348023043174,26003.577989991172,954.7700330519999
34,20,0.014206082614437952,39415.65938845324,560,32189.761767393727,31631.06665923373,558.69510816
34,21,0.011213127662040022,10586.560907976995,119,8614.43783913554,8495.71512865154,118.72271048399999
34,22,0.030579520859036813,66029.24466129605,2019,55002.764239574084,52988.468840690075,2014.2953988840002
34,23,0.020330293991836137,40029.53262679237,814,32935.803179504874,32123.699933000877,812.103246504
34,24,0.003043353229425571,16235.901609438028,49,13078.196863538018,13029.311041574018,48.885821964
34,25,0.0284705854041476,26537.941162477895,756,22050.936178904514,21296.69778288851,754.2383960159999
34,26,0.017290199955387428,55400.00216735033,958,45414.26944218665,44458.50173929864,955.767702888
34,27,0.012186237253678827,26198.463043419466,319,21342.52327002812,21024.266592344127,318.25667768399995
34,28,0.009153383655355262,36580.33767238985,335,29689.940377152856,29355.72098209286,334.21939506
34,29,0.017305720070333094,24295.0025088266,420,19915.760844453347,19496.73951333335,419.02133112
34,30,0.017266916408963533,23338.900942530738,403,19131.52895028892,18729.46800638092,402.060943908
34,31,0.017300996694794107,28151.896425189385,487,23077.76209134648,22591.896881214485,485.865210132
34,32,0.025404313088899778,49183.76977948485,1249,40716.064873200594,39469.9752480366,1246.089625164
34,33,0.02032918539755784,40185.060152514015,817,33063.6070284045,32248.5107723925,815.0962560119999
34,34,0.020310384591416368,24918.784338049347,506,20502.145368300604,19997.324431284604,504.820937016
34,35,0.03154192372258981,49601.33122032022,1565,41366.42159764698,39805.06830430698,1561.35329334
34,36,0.02338244410624806,29030.039537472552,679,23974.024547465724,23296.606728821724,677.417818644
34,37,0.02238343065828437,9364.856038175205,210,7724.807636195603,7515.296970635602,209.51066556
34,38,0.025450725619786774,15085.521664517708,384,12489.23635279946,12106.131135775462,383.10521702399996
34,39,0.0223590609527433,18815.455783877995,421,15519.422267518092,15099.403266562093,420.01900095599996
34,40,0.023360650361367558,42532.276661750504,994,35123.83583803879,34132.15202105478,991.683816984
34,41,0.013180571545257083,14261.79080670915,188,11632.649051552095,11445.087122384095,187.56192916799998
34,42,0.02841870844436163,8483.014992955714,241,7048.0579623229605,6807.619531846961,240.43843047599998
34,43,0.0,1.2170260034820448,0,0.9766633677943412,0.9766633677943412,0.0
34,44,0.01626838034962022,13351.877657545972,217,10931.376174592644,10714.881820180646,216.494354412
34,45,0.021350483297893495,7267.472024913921,155,5986.785124573423,5832.146299993423,154.63882458
34,46,0.03564722936438767,7999.248616323036,285,6703.732917859237,6419.397014599237,284.33590326
34,47,0.0,1444.382032712666,0,1159.1165812519146,1159.1165812519146,0.0
34,48,0.006101679277751824,7985.936415002291,49,6457.599795003339,6408.713973039339,48.885821964
34,49,0.01321129917405583,18737.652651807737,248,15284.388372403713,15036.96625307571,247.42211932799998
34,50,0.024442508177455583,11182.03604948305,273,9245.947794938147,8973.583929710147,272.363865228
34,51,0.011169843691435881,36546.36877262223,408,29735.510233117337,29328.460940029338,407.049293088
34,52,0.013240935390098388,22380.472205795275,296,18255.63921660671,17960.328945150708,295.31027145600007
34,53,0.0,191.6713548908981,0,153.81626229994575,153.81626229994575,0.0
34,54,0.028506021651236522,8640.293535940555,246,7179.262342248296,6933.835562592295,245.42677965599998
34,55,0.029504277366107785,2461.9810509763847,73,2048.569691436549,1975.739793408549,72.82989802800002
34,56,0.0,4882.133982015316,0,3917.9125205672913,3917.9125205672913,0.0
34,57,0.0,3799.60423913606,0,3049.1824019066885,3049.1824019066885,0.0
34,58,0.0,5526.265389748183,0,4434.827975272918,4434.827975272918,0.0
34,59,0.0,80.35440452488187,0,64.4844096312177,64.4844096312177,0.0
34,60,0.01220498239662239,15675.174194132993,191,12769.882229467728,12579.327290791729,190.55493867599998
35,0,0.013207782211199127,15554.326269758356,205,12686.869147861082,12482.346831481082,204.52231638
35,1,0.036627196465659255,24912.053752198568,912,20901.798026571356,19991.92313613935,909.874890432
35,2,0.012208193663566163,21841.952968376438,267,17794.54510333409,17528.16725712209,266.377846212
35,3,0.020352941860843195,38839.63556826384,791,31957.96438380773,31168.807543531733,789.156840276
35,4,0.022416749346479276,19142.586712877463,429,15789.926196728162,15361.925837084164,428.00035964399996
35,5,0.007121744908637361,18448.974680989682,131,14935.99693001022,14805.302181494222,130.694748516
35,6,0.010185923499279596,14110.496033605215,144,11467.337523352186,11323.673066968187,143.66445638400003
35,7,0.020363462002101772,23778.595597065112,484,19565.195167268757,19082.32296664475,482.872200624
35,8,0.007134104226812101,18646.86604345974,133,15096.800088064443,14964.109999876442,132.690088188
35,9,0.015231333271912702,22192.81777922875,338,18146.94867239907,17809.736267831075,337.212404568
35,10,0.014266381757388195,17067.876597473016,243,13939.404739620095,13696.970969472097,242.43377014799998
35,11,0.03263579431172397,28299.873534019567,924,23632.495439514703,22710.648511050706,921.8469284639999
35,12,0.032481575388801545,38303.920334002556,1244,31979.997344021052,30738.896068037055,1241.1012759839998
35,13,0.03765574067764175,15120.21503300344,569,12701.646700669262,12133.972563985262,567.674136684
35,14,0.01216539278428824,24434.328205033227,297,19904.856325831166,19608.54838453917,296.307941292
35,15,0.019346638696372154,21626.10727616143,418,17771.97708056755,17354.95108911955,417.025991448
35,16,0.009183461400345221,20938.38320255522,192,16994.605128562565,16803.052520050565,191.55260851199998
35,17,0.03247400655347008,17911.022250450067,582,14954.23920053818,14373.59535598618,580.6438445519999
35,18,0.00815217293320149,17016.94956381197,139,13794.778132163108,13656.102024959107,138.676107204
35,19,0.029551847358111675,32541.379901564684,962,27074.215753237662,26114.45737100566,959.758382232
35,20,0.014220778102447533,39443.58217955984,561,32213.167477092775,31653.474699096772,559.692777996
35,21,0.011218988847533194,10634.940286035997,119,8653.262290027888,8534.539579543889,118.72271048399999
35,22,0.03059079813930728,66251.81004035962,2027,55189.354314960605,53167.0775573886,2022.276757572
35,23,0.020352554527575454,40253.14385203142,819,33120.23953693922,32303.147941255218,817.091595684
35,24,0.003044930239060931,16308.21926651909,50,13137.229453181571,13087.34596138157,49.8834918
35,25,0.02848708110163653,26718.90262439369,761,22201.146101271937,21441.919356075938,759.2267451959999
35,26,0.017290175219416067,55851.727199869485,966,45784.76013947126,44821.011077895266,963.7490615760001
35,27,0.012197300737378113,26278.404944148166,321,21408.671985034904,21088.419967678907,320.252017356
35,28,0.009155832022019927,36649.43627474704,336,29746.3896753805,29411.172610484504,335.217064896
35,29,0.01730585904022225,24479.56845280409,424,20067.865693839285,19644.853683375284,423.012010464
35,30,0.017257786984125147,23324.22619742947,403,19119.75246734515,18717.69152343715,402.060943908
35,31,0.0173099146713826,28298.165843374358,490,23198.136308947924,22709.278089307925,488.85821963999996
35,32,0.025408164071461698,49444.77255820518,1256,40932.503291975656,39679.42997795966,1253.073314016
35,33,0.020330843335894962,40336.89045990782,820,33188.44385959603,32370.35459407603,818.08926552
35,34,0.020329813973804414,25015.368979590556,509,20582.647552645423,20074.83360612142,507.813946524
35,35,0.03156297478358393,49713.93596335014,1569,41460.77758327249,39895.43361058848,1565.343972684
35,36,0.0233964871531069,29216.831872492974,684,24128.913745499613,23446.507577675613,682.406167824
35,37,0.02239612975652221,9414.987435697387,211,7766.035752543155,7555.527417147153,210.50833539599998
35,38,0.025466120687837466,15111.959090381866,385,12511.450056891448,12127.34717003145,384.10288686
35,39,0.022377482504273426,18881.553186907786,423,15574.460773121498,15152.446432493498,422.014340628
35,40,0.023373767898451383,42899.328981289946,1003,35427.37435299318,34426.71150748518,1000.662845508
35,41,0.01318326423108008,14263.663250704722,188,11634.151687858539,11446.589758690541,187.56192916799998
35,42,0.028438316623223475,8532.609714674685,243,7089.853066174436,6847.419296026436,242.43377014799998
35,43,0.0,1.2197754770840712,0,0.9788698203599673,0.9788698203599673,0.0
35,44,0.01627751582121636,13412.825581580882,218,10981.28455346666,10763.79252921866,217.492024248
35,45,0.021361633678479267,7277.31501492182,155,5994.684124054761,5840.04529947476,154.63882458
35,46,0.035674302131918294,8040.310241398029,287,6738.680211653918,6452.348968721919,286.33124293199995
35,47,0.0,1451.8647754095732,0,1165.1214822661825,1165.1214822661825,0.0
35,48,0.006107800707610568,8001.446670785262,49,6470.046775269173,6421.160953305173,48.885821964
35,49,0.013217475644415127,18776.26153932032,248,15315.37200463256,15067.949885304557,247.42211932799998
35,50,0.024456825375388017,11248.070173262391,275,9300.93551894307,9026.57631404307,274.3592049
35,51,0.011176142296636975,36663.34499349133,410,29831.378990036796,29422.334357276795,409.04463276
35,52,0.013245502501766813,22391.753757778668,297,18265.69033190938,17969.382390617382,296.307941292
35,53,0.0,192.53747810940192,0,154.51132618279507,154.51132618279507,0.0
35,54,0.028508634181736454,8693.113139892117,248,7223.645414091425,6976.223294763424,247.42211932799998
35,55,0.029516154307387236,2465.5084625535173,73,2051.4004392271977,1978.5705411991978,72.82989802800002
35,56,0.0,4888.068032128517,0,3922.6745957831354,3922.6745957831354,0.0
35,57,0.0,3824.166751591475,0,3068.893818152159,3068.893818152159,0.0
35,58,0.0,5548.406826276231,0,4452.596478086676,4452.596478086676,0.0
35,59,0.0,81.13685904706855,0,65.11232938527252,65.11232938527252,0.0
35,60,0.012216081923337426,15783.526889592003,193,12858.830607245582,12666.280328897585,192.550278348
36,0,0.013212877234121198,15603.44534911474,206,12727.28487888058,12521.764892664578,205.519986216
36,1,0.036645633620360746,25042.2416861692,918,21012.259862598785,20096.398953150787,915.860909448
36,2,0.01220931776230798,21990.074891370376,268,17914.41061637273,17647.035100324727,267.375516048
36,3,0.02036355576758297,38930.25179698775,793,32032.679247030675,31241.527067082676,791.1521799479999
36,4,0.02243225972725987,19293.523961723688,433,15915.044018271261,15483.052979283262,431.99103898799996
36,5,0.007124223190615637,18517.116818109138,132,14991.678664884585,14859.986246532584,131.692418352
36,6,0.010192025418512267,14239.69117366193,145,11572.0142930837,11427.3521668637,144.66212622
